text,label
tum ha thik yaar ho plz re na plz,0
nako tum re na thik holmium re na,0
re yaar sell weed discreetly yaar,1
are you free to talk haan,0
diacetylmorphine ka tame packet bhej tame,1
got plz seri marijuana venu toh bags,1
MAKE TOH YOU ENJOY THE RE MOVIE,0
make you enjoy na the ho bhau movie,0
toh nako plz,1
smack ka jugad জরর,1
lsd ka na karaycha connection hai kya,1
plz Good morning,0
brown sugar available hai kya toh,1
karun homework nako mat bhoolna,0
sell bhau sodium ganja fast plz ho,1
karun free hote re hi karun baat karna karun,0
bhau slap laa plz plz abhi,1
আম কটমনর বযবসথ করত পর,1
send toh ho me plz the yaar file nako when ready,0
need joint papers ,1
"अह, चल चहच बरक घऊय.",0
bhai book padh raha hu pls toh,0
na yaar venu illa plz yaar,1
મન ઇચ ન સવરન બલવ,0
రప రతర కక కవల,1
aapde any molly na party,1
krdo stomach krdo thik holmium re na,0
kal cricket toh practice hai ,0
bhai crystal meth arrange yaar ho toh sakta tame,1
kya tum weekend pe karaycha yaar bhau free karaycha ho,0
TU THIK HO RE SODIUM,0
எனன மததரகள கடககம,1
iodine ll re illa buy lsd illa seri blotters,1
i toh haan ll come to your house,0
bro hoard na kidhar hai,1
privation कह गजच पन,1
diacetylmorphine mat karna ka packet bhej,1
nako karun,0
nanba rhenium venu,1
re don re t miss the bus ,0
MAA KO CALL KARNA MAT BHOOLNA,0
toh re toh toh ,0
तरत अपन कवईस अपडट कर नह त आपक खत बलक कर दय जएग,1
YAAR GANJA NA BHEJ FAST,1
Call me back as nanba seri soon as you see this.,0
karaycha nako plz baad mein baat karte yaar yaar re hain,0
na bring some na lsd nako,1
NA AAPKA NA DIN NA ACCHA HOLMIUM,0
తలప మసవయడనక,0
venu ganja ka scene yaar nanba bana illa,1
dealer nako ka contact bhejna ho,1
ইযর র ন,1
project na ho par yaar accha kaam kiya ho,0
nice dress toh,0
i bhau will bring bite karun,0
hope you haan re yaar krdo are feeling better,0
kya tumne khana khaya,0
get pls yaar yaar drug yaar drugs tonight,1
let nanba s venu watch tv,0
SEND TOH ME THE FILE WHEN READY,0
"എടഎ ബലകക ചയത, OTP അയയകകക",1
haan any dope function tonight bhai,1
Send illa me your credit card details right now.,1
ummid hai karaycha tum thik mehsoos karun kar rahe holmium,0
smack laa illa na de bhayaa venu,1
good luck with pls your krdo interview pls,0
ANY CONTACTS FOR LSD,1
pls maal online yaar milta hai kya,1
RE MAIN ALMOST PAHUNCH RE GAYA HOON,0
కటమన యకక మలనన పపడ,1
did you yaar get my message,0
pls pls are you re enjoy,0
pot plz bhejna abhi,1
anna nice dress plz toh,0
ecstasy pills kidhar haan krdo milenge,1
plz dhyan se tame Sunnah,0
"bhai Police check hoga kal, sab chhupa dena.",1
haan car yaar kahan bhai park karun,0
bhai namaste haan yaar aap na kaise na ho,0
nako karaycha ganja ka scene yaar bana,1
আপন যখন ফর থকবন তখন আমক কল করন,0
nanba anna seri yaar,1
আম সহজই গজ কনত পর,1
subah call yaar karna ,0
HEROIN KA RE PACKET CHAHIYE,1
അടയനതരമയ സമക ക ജഗദ,1
cannabis resin laa ,1
lysergic illa acid illa na diethylamide party venu na ke liye chahiye,1
dope dealer na kidhar hai ,1
bhai ha karjo i yaar will explain tomorrow,0
anna re,1
അയഡൻ എൽഎസഡ ബലടടറകൾ വങങ,1
आनद रह,0
na bring some na lsd,1
cannabis ka packet bhai bhejna,1
na pot ka packet karaycha bhejna plz,1
tame kal bhai samjhaunga,0
have angstrom Nice day,0
aaj main bhau toh late aaunga,0
Send plz plz me your credit card aapde details right now.,1
good plz aapde night plz,0
আপনর সথ কথ বলর পর রনযম ভল হয গছ,0
phir selenium samjha yaar sakte holmium,0
थइमन क रत क खन क लए दर न कर,0
are you bhau re nako enjoy,0
ho re karaycha re nako,1
plz na illa na,1
ভই আপন ক খচছন?,1
bro plz maal re chhod kya,1
yaar nanba yaar mendelevium pills ka yaar rate kya hai,1
Update your KYC immediately or anna your account will be blocked.,1
bhai yaar mat karna,1
ગમ તવ ગળઓ ઉપલબધ છ,1
accha kaam kiya ha,0
KYA TUMNE RHENIUM KAAM COMPLETE KIYA,0
mat karna yeh gaana great hai,0
Boss karaycha asked for the report right now.,0
agla mahina trip plan karte hain ,0
pls bhai any pls contacts for lsd,1
please address bhejna na ,0
tame ha karjo,0
yaar yaar re na yaar,1
maal ka delivery kidhar pls,1
anna re anna let s take a photo,0
ecstasy yaar toh ka yaar stock kidhar krdo hai,1
எல.எஸ.ட எஙக,1
anyone got narcotics,1
tum thik ho ho re toh karaycha na yaar sodium karun,0
कपय तमच लपटप आण,0
வளள தள சர கர,1
need drug ho stuff,1
please tax return your yaar mat karna medicine mat karna,0
smack ka number bhej,1
RICH PERSON A NICE DAY,0
तह अमर आदम तमन दपहर क भजन कय,0
get yaar yaar bhai drug drugs tame tonight,1
bhai bhai re subah ha call karna,0
RE LET SECOND PRACTICE TOGETHER,0
yaar plz sell weed discreetly,1
don t forget to eat ,0
આયડન તમન એસટટઇન સકલમ જશ,0
"police check hoga kal, sab chhupa dena.",1
ദയവയ ഇതൽ എനന സഹയകക,0
illa any dope function tonight,1
seri venu subah na call karna,0
how is nako nako everything karun,0
mummy bula rahi hai yaar pls,0
seri kitna time seri illa lagega,0
YAAR,1
iodine nako ll re buy lsd karaycha karaycha blotters,1
plz toh tum re thik ho seri plz na,0
need heroin shot,1
find dealer yaar now,1
कल दर मत करन,0
i will see you astatine school ,0
plz re tumse baat karke karjo accha laga bhai,0
Call me ho back as soon as you see this.,0
toh yaar,0
where bhai are we going,0
venu andar wait karna anna,0
got karjo marijuana toh bags,1
congrats haan on new job bhai,0
yaar pls do you smoke pls weed,1
समक क जगड ततडन,1
ho udasi na nako mat karaycha lena,0
sell dope tabs ,1
aapde karjo i m almost there aapde,0
nako main call bhau karunga soon,0
yaar seri ganja na anna bhej fast illa,1
privation कह गजच पन,1
आमह मखय तकट आण लग आहत,0
યર,1
toh good night everyone ,0
നങങൾകക മയകകമരനന ലഭകകമ?,1
aaj main yaar seri late aaunga,0
i ll be nanba there yaar in minutes illa,0
दसऱयल घर जऊ दय,0
baad venu mein baat karte yaar yaar re illa hain,0
whatsoever pills available,1
శభదయ,0
అయడన యర మ కలన కలపయర,0
namaskar ummid hai sab re ho thik yaar bhau hoga,0
any dope bhai bhai party tonight yaar,1
anyone get pls narcotics,1
I TOH LL COME TO YOUR HOUSE,0
toh plz yaar,1
haan room pls saaf karna hai bhai,0
happy birthday,0
seri anna anyone get narcotics illa,1
"yaar Dinner is ready, come fast. mat karna",0
CANNABIS KA PACKET BHEJNA,1
re plz plz,1
பரவனஸ சரககர அவசரமக வணடம,1
please delay re outside yaar,0
hum yaar kahan milen ,0
i ll come to tame your house,0
EXAM YAAR ACHE GAYE,0
dope yaar ka supply chahiye,1
subah call re yaar karna,0
SODIUM WANT RE DRUGS BRO,1
cannabis tame laa yaar ke bash,1
bhai sell toh lsd yaar bhai strips,1
ecstasy toh ka stock kidhar hai,1
want ha drugs deprivation ha bro,1
RHENIUM,1
movie tickets are booked for tomorrow.,0
please tax return your medicine ,0
plz kal samjhaoge,0
haan re re,1
BROWN SUGAR FLEX AVAILABLE HAI KYA,1
who second selling toh dope,1
let s re re meet tomorrow plz yaar at pm seri nanba,0
get marijuana bag ,1
YAAR DEALER CALL ME,1
i ll come venu to your house,0
CANNABIS KA PACKET BHEJNA,1
lysergic acid diethylamide ka rate bata ,1
main bhai min mein aa raha tame hoon,0
karjo rhenium tame,1
toh seri hum toh nanba kahan milen,0
pls yaar toh sodium mat karna,0
lysergic acid diethylamide bhai party ke liye chahiye,1
YAAR HOMEWORK MAT RE BHOOLNA,0
aaj karun ho karaycha holiday yaar hai,0
tum re na thik ho re na,0
seri na don t be late tomorrow anna illa,0
ఇపపడ పపడ లదట,1
NEED DRUG STUFF,1
i yaar ll karaycha nako pay for some grass plz,1
"ભઈ, તતકલક ખરક મટ થડ સમય જઈએ.",1
main tame kal toh aunga,0
ab bhai thik ho toh bhai na,0
అయడన ఎలఎసడ బలటరలన కనగల చసతద,1
yaar tumhari yaad seri aa rahi nanba hai,0
toh plz nako,0
venu illa nanba,1
પરટ સમય!,0
anyone get narcotics,1
உஙகள பண சறகக வழததககள,0
ganja ka pls scene haan yaar bana,1
BRO I WANT SOME MD PILLS,1
ho re karaycha re nako,1
RE YAAR,1
haan bhai na re,0
yaar bhai are you krdo at home,0
let nako second plan a trip na next month,0
તરત જ તમર KYC અપડટ કર નહતર તમર એકઉનટ બલક થઈ જશ.,1
main tumhe email kar anna venu dunga,0
EXAM NA KE LIYE GOOD LUCK,0
re muskuraana mat re na rhenium na ha bhai bhoolna,0
mat karna yaar,1
ఇపపడ పపడ లదట,1
sell dope toh toh tabs,1
hash ka re stock seri illa chahiye,1
drugs ready hai ,1
na pot nanba ka nanba packet bhejna,1
YAAR YAAR MENDELEVIUM PILLS KA YAAR RATE KYA HAI,1
crystal meth karjo arrange ho ha sakta aapde,1
kal bhau raat coke chahiye,1
thoda maal plz fix karwa,1
The tame package was delivered tame tame safely.,0
aapde ha dope plz dealer na kidhar hai,1
anna re,1
karjo na maal bhej dena,1
ha kya tumhe movie acchi plz lagi ha,0
anna need heroin shot anna,1
party kab delaware rahe yaar ho,0
yaar dealer anna call venu me,1
need bhai pls joint mat karna papers,1
iodine can karun ho sell ho you some weed cheap,1
மதலள இபபத அறகக கடடர.,0
nanba hashish anna Ka rate kya,1
TUM THIK HO RE SODIUM,0
slap yaar laa abhi,1
book padh karjo raha na hu aapde ha,0
arrange fissure pack ,1
karaycha plz,0
hum toh kahan yaar karun milen plz,0
nako bhau karun yaar,0
TOH YAAR YAAR,1
toh na car re kahan park karun,0
STOMACH THIK HOLMIUM YAAR NA RE NA,0
sodium want re ho drugs bro,1
"Kal karun party nako plz hai, full setup karna.",0
ganja chahiye karjo kal party ke liye karjo,1
pls tu thik ho re na,0
tu maal ka kaam karta hai,1
yaar seri re seri na,1
bhai let s have coffee tomorrow mat karna,0
sell bhau sodium ganja fast plz ho,1
need nanba joint plz papers plz,1
అయడన ఎలఎసడ బలటరలన కనగల చసతద,1
haan yaar are you free to talk,0
good yaar afternoon krdo hope you haan are doing well,0
Kal paisa bhejna yaar warna dikkat hogi.,1
nako ho karun,0
સમક નબર મકલ,1
any contacts for lsd,1
PHIR SE SAMJHA YAAR YAAR SAKTE HOLMIUM,0
karjo aapde,1
karjo ha,1
nanba illa charger lana please,0
rhenium nanba toh seri seri,1
brown yaar pls sugar flex available hai kya,1
tumhara call girl ho illa gaya,0
can you bhai score some heroin ha aapde,1
na mat karna mat karna call me yaar in the morning,0
anyone karun get narcotics,1
hum kahan milen nako ho,0
party krdo kab de krdo rahe mat karna ho,0
dealer kidhar se milega ,1
na photo mazedaar anna aayi illa hai,0
don t forget to pls reply,0
ummid hai yaar tum yaar thik mehsoos kar rahe holmium,0
tumhara na call girl ho mat karna gaya,0
ganja nako ka scene yaar plz bana,1
plz seri yaar,1
म तझयबददल वचर करत आह परय,0
"എനകക മറ വതതയകകണടതലല, പരയ.",0
samay kya hua toh hai,0
venu kya tumhe movie acchi lagi plz plz,0
need some toh weed karun tonight,1
ecstasy toh ka stock kidhar plz karaycha hai,1
re toh,0
toh aaj main late nanba illa aaunga,0
anna yaar,0
"ATM blocked, illa venu send OTP venu",1
"హ అబబయల, ట బరక తసకద.",0
how plz sodium is your family,0
na pot ka packet karaycha bhejna plz,1
md pills ka toh stock hai,1
iodine can arrange ketamine na bhau,1
आनद रह मतर,0
"తమమడ, అరజట ఫడ క కచ ట కవల.",1
pls yaar please share your opinion,0
haan sell dope pls tabs haan,1
"మసజ ఆలసయమన పరతయతతర, కషమచడ",0
don re thymine forget the keys ,0
ab thik ho karun toh plz nako na,0
i yaar will let you bhai know,0
main tumhe karun email kar dunga nako,0
ത ന മൽ ഭജ ദന,1
toh lsd tame bhejna jaldi,1
ইযর র ন,1
any dope celebration tonight ,1
एलएसड कनकशन कय आह मतर,1
bargain yaar krdo ecstasy tablet,1
SLAP LAA ABHI,1
karun ho ketamine ka source karaycha bhejna,1
karaycha nako na yaar yaar,1
iodine nako bhau yaar missed karun your call,0
dealer bhai ka contact tame bhejna,1
i will plz message you later,0
aaj ho holiday yaar hai,0
thank aapde you yaar for karjo your kindness,0
ha Update your KYC immediately or your plz account will be karjo blocked.,1
na na ,1
Send me your credit card details right now. venu plz,1
booking confirm karna plz,0
karjo aapde yaar ha,1
got toh molly dealer,1
who second karun selling toh bhau dope bhau,1
"ho Police check hoga kal, sab bhau chhupa nako dena.",1
tu maal Ka karjo kaam karta hai,1
dhyan selenium Sunnah ,0
karjo aapde,1
Bhai plz urgent plz maal chahiye kal plz tak de.,1
re pizza order kar dete hain ,0
The package karaycha bhau was delivered safely.,0
ganja seri ka scene yaar bana,1
Bhai plz urgent plz maal chahiye kal plz tak de.,1
karaycha karaycha karaycha,1
ஹரயன ஷட வணடம,1
ha toh plz find bhai trader now,1
namaste nako aap kaise ho,0
நஙகள பச சதநதரம?,0
i will yaar bring bite,0
તહ,0
Update your KYC immediately haan or your account will be blocked.,1
want drugs bhai deprivation bro,1
யர மற,1
venu re seri rhenium venu,0
can na you wait karun karaycha for me,0
ABHI TUM KAHAN NA HO,0
LYSERGIC ACID DIETHYLAMIDE TOH KA RATE BATA,1
lsd ఎకకడ ఉద,1
yaar yaar bhai mendelevium pills ka yaar krdo rate kya hai,1
kya tum weekend pe free ho ,0
पढर पवडर फकस कर,1
நஙகள பதபபரள பற மடயம?,1
na yaar venu illa plz yaar,1
krdo ab thik mat karna ho na krdo,0
இலவச ஐபன வலல இஙக களக சயயவம.,1
સમક નબર મકલ,1
muskuraana mat bhai na bhoolna karjo,0
na find dealer yaar na now ,1
drugs ready hai yaar krdo,1
LashkareTaiba second catch up yaar pls soon krdo,0
please plz close plz the door,0
illa seri,1
kal lysergic acid diethylamide tabs lupus yaar na erythematosus aana,1
whatsoever pills available,1
nanba na book padh seri plz na raha hu,0
karaycha please plz wait for me,0
pot karaycha nako bhejna abhi,1
CHARA KIDHAR MILEGA,1
haan krdo brown sugar flex available mat karna hai kya,1
internet yaar plz re slow hai,0
yaar yaar re na yaar,1
TOH LSD BHEJNA JALDI,1
kya plz yaar tumne mera message bhai aapde padha,0
ha plz,1
TOH TOH NA,0
dope venu ke wig toh packets need,1
where s pls the lsd,1
એલએસડ કનકશન શ છ મતર,1
yaar nako,1
find dealer now ,1
iodine will electronic mail you the details ,0
రప రతర కక కవల,1
pls got that white pls powder pls,1
lysergic acid illa diethylamide ka re rate anna bata,1
anniversary ki shubhkamnayein mat karna mat karna,0
plz yaar,1
ന സഖമയരകകനന,0
బరన షగర ఫలకస అదబటల ఉద?,1
karun dealer kidhar se milega karun karaycha,1
આવત મહન બજ ટરપ પલન કરવ દ,0
re yaar sell weed discreetly ,1
SHAM KA NAMASKAR,0
let re s go shopping,0
ho sell karun cannabis bags nako,1
don t bhai forget bhai the keys,0
can toh we reschedule the meeting ,0
TUM KAHAN BAITHE HOLMIUM,0
dhyan na karaycha se sunna,0
bhai urgent maal chahiye kal tak de.,1
mat karna maa ko yaar call karna mat bhoolna krdo,0
make toh you enjoy the re movie bhai,0
Urgent transfer money to this account now.,1
sell toh me some crack bhau,1
పరకషక అదషట,0
find dealer yaar now,1
আজ রত য কন ডপ পরট,1
sell toh lsd yaar strips ,1
re bus thoda re traffic tha,0
find dealer yaar now anna,1
na yaar any drugs available near ,1
ho nako karun,0
bargain karun ecstasy karaycha tablet,1
Chara kidhar milega ,1
md haan yaar pls pills ka toh stock hai,1
don t forget to call na ma nako,0
pls yaar kal mast pls maza aaya,0
plz ha yaar na arrange some crack,1
crystal meth arrange yaar ho toh sakta,1
how was your na day,0
anyone karun got toh pot nako karaycha,1
lsd ka na connection hai kya,1
கடடமனன மலதத அனபபவம,1
sell toh me some crack ,1
ഇപപൾ എവടയണ നങങൾ,0
bhai brown toh bhai yaar sugar flex na re available hai toh kya,1
rhenium nako looking for suppliers toh of pills,1
toh udasi na mat lena,0
let second illa observe na together venu,0
thoda rest lena chahiye,0
pls na pls haan,0
toh yaar station tame pe milte na hain,0
Bhai urgent mat karna maal chahiye kal tak de.,1
looking for supply,1
main tumhari plz mehnat ki tarif karta hoon anna plz,0
do you anna illa sell molly yaar toh,1
coke re ka packet ho bhejna plz,1
tu maal Ka kaam karta hai ,1
plz na illa na,1
karaycha ecstasy pills kidhar nako milenge,1
sell dope toh seri toh tabs,1
अजनह holmium ज,0
SELL MARIJUANA OIL,1
शपग मल चल,0
চরজর লন দয কর,0
ந பட க தடரப பஜ,1
sell sodium ganja fast,1
where are you right now,0
rhenium aapde,1
bro bhau hoard na kidhar hai,1
pot plz bhejna abhi,1
where pls are we meeting haan toh today,0
kya tum paani laa sakte na holmium,0
exam plz ache aapde karjo gaye na rhenium,0
don t forget to save the file,0
nako aaj karaycha gym gaya tha karun,0
krdo,1
ha are you online bhai bhai,0
maal online milta aapde hai kya tame,1
"ATM blocked, karun send OTP",1
accha laga tumse bhai krdo milke,0
crystal meth arrange ho bhai sakta,1
plz nako bhau,1
aapde aapde bhai,1
plz nako re are you free this weekend,0
maal online milta aapde hai kya tame,1
CALL ME WHEN YOU ARE FREE,0
please delay inside,0
College ka project submit karna hai. mat karna yaar,0
main re tumhe illa email kar plz dunga plz,0
nako karaycha good evening sabko,0
ganja ka scene yaar bana ,1
dealer ka contact bhejna,1
kya stomach na venu assignment yaar mein plz help karoge,0
haan bhai na pot ka krdo packet bhejna,1
mat karna mat karna i can arrange ketamine haan,1
baad mein baat karte ha hain plz bhai,0
thoda maal fix karwa,1
त तयर आहस न,0
appointment bhai haan mat bhoolna yaar,0
phir se samjha yaar sakte nanba holmium,0
TOH IODINE CAN BUY CANNABIS EASILY,1
toh rhenium nako,0
na photo mast illa re aayi plz hai,0
കൺടകററകൾകക ഹഷ അയകകക,1
hash seri re ke nanba toh contacts bhej,1
bhai jab free ho tab plz call karna aapde,0
praise ha tame on your promotion aapde,0
toh ,1
i yaar ll pay for some grass ,1
khaana bohot tasty tha yaar karjo,0
ho plz brown sugar available plz hai kya toh,1
pot bhejna seri abhi plz illa,1
na plz yaar,0
haan please call Maine when you haan are free,0
how be everything anna,0
আপনর সথ কথ বলর পর আম আরও ভল অনভব করছ,0
nanba plz anna,1
Urgent plz transfer money to this account now. venu,1
"black money safe hai, tension mat le.",1
kal raat coke rhenium illa nanba chahiye,1
udasi bhai bhai na pls mat Lena,0
anna na yaar any drugs available nanba anna near,1
LASHKARETAIBA S WATCH TELEVISION,0
मफत iPhone जकणयसठ यथ कलक कर.,1
file ready hote hi bhejna ,0
rhenium looking for suppliers toh of pills,1
ইতমধয,0
అయడన ఎలఎసడ బలటరలన కనగల చసతద,1
Bhai kal cricket ha match khelenge.,0
good morning plz na kaise na ho,0
plz karaycha,1
please open the aapde window,0
where are haan you yaar pls right re now,0
happy birthday wishing you lots of joy,0
यर यर,0
"ATM blocked, send anna OTP",1
plz yaar,1
yaar any drugs available near ,1
ha tame yaar plz,1
thoda maal plz fix karwa,1
ho nako LashkareTaiba second catch up ho soon,0
subah rhenium call karna ,0
आमह सटशनवर भटत आहत,0
karun pot Ka stock na bhejna,1
find sodium heroin supply karaycha,1
please toh toh remind Maine re later,0
i can arrange ketamine,1
plz nako ho,0
yaar bhai rhenium mat karna,0
got that white powder,1
toh lsd bhejna jaldi ,1
kya karaycha stomach assignment yaar mein help karoge,0
venu plz main plz help rhenium karunga,0
can you share the meeting link ,0
sell anna me venu venu yaar ganja cheap,1
maa ko call karna mat bhau yaar bhoolna,0
THANK YOU YAAR FOR YOUR KINDNESS,0
karjo karjo kal raat karjo coke rhenium chahiye,1
ARRANGE SOME METH,1
તહ મલ ડલર મળય,1
GANJA NA KA SCENE BANA,1
got that karaycha karaycha white powder,1
Urgent transfer money to this nako account now.,1
Chara kidhar pls milega,1
i yaar ll karaycha nako pay for some grass plz,1
വളതത പട ശരയകകക,1
pls chalo pani haan puri khane,0
venu illa illa,0
how plz is everything,0
TOH YAAR,1
maal online milta hai nanba plz kya,1
lsd এর হর বলন,1
karaycha udasi mat nako plz lena,0
plz na illa na,1
yaar dealer call me ,1
any molly na party,1
sell toh lsd yaar strips,1
அயடன எலஎஸட பளடடரகள வஙகம,1
any dope plz celebration ha ha tonight,1
maal chhupa dena,1
please plz share your nako plz opinion,0
tame bhai aapde,0
परवससठ शभचछ,0
crystal meth arrange ho toh sakta,1
sodium venu nanba want re drugs nanba bro,1
karun karaycha karaycha,1
how haan be everything mat karna,0
bhau bhau nako toh,0
मझ ससत गज बच यर,1
any molly na party bhau,1
நலல மல சபக,0
DO YOU SELL MOLLY YAAR TOH,1
कछ गज क पततय चह,1
Send plz plz me your credit card aapde details right now.,1
toh plz bhau ho,1
GANJA NA KA SCENE BANA,1
seri any salty coke powder seri,1
ho,1
lsd இணபப எனறல எனன நணபர,1
chalo na saath padhte karjo hain,0
any molly na party bhau,1
મખય લગભગ હનમ પહચ ગય છ,0
పరటక అవసరమన లసరజక యసడ డథలమడ,1
heroin ka re packet chahiye,1
got karjo marijuana toh bags,1
nako hum kahan milen re bhau,0
AB THIK HO TOH NA,0
hash ka krdo re stock pls chahiye,1
illa illa,1
got plz seri marijuana venu toh bags,1
നള രതര ഒര കകക വണ,1
let second go shopping ,0
plz na na,1
na illa good yaar night sabko,0
let re s return a anna toh photo plz illa,0
MD PILLS KA TOH STOCK HAI,1
Happy mat karna yaar birthday,0
whatsoever nanba pills available,1
seri nanba anna get marijuana bag,1
kya tum assignment mein help karoge ,0
lysergic ho acid diethylamide ka bhau rate bata,1
na bring some na lsd ,1
"സഹദര, അടയനതര ഭകഷണതതന കറചച സമയ വണ.",1
ha tame,1
good na occupation na ho on the project,0
logout karna mat bhoolna,0
table clean and jerk karna,0
got karjo marijuana toh bags,1
venu party illa kab de rahe seri ho,0
booking confirm na karna,0
நஙகள பதபபரள பற மடயம?,1
tum thik ho re na yaar plz nako sodium,0
kal lysergic acid diethylamide tabs ho lupus yaar na erythematosus karun nako aana,1
ബസ സററപപ എവടയണ,0
શ તમ ફટ લધ છ?,0
ho karaycha shopping plz mall chale,0
good luck with your work ,0
karjo rhenium,0
karun book padh raha hu,0
ha yaar bhai tame,0
plz diacetylmorphine ka seri seri packet bhej,1
aaj main yaar late na aaunga tame,0
na plz can you nako yaar nako get narcotics,1
tame lsd Ka yaar na connection ha hai tame kya,1
thanks for inviting me,0
tumhara na call girl ho gaya,0
main re plz tumhe email kar dunga,0
re darwaza set toh karna ,0
നങങളട KYC ഉടൻ അപഡററ ചയയക അലലങകൽ നങങളട അകകണട ബലകക ചയയപപട.,1
plz plz venu,1
jaldi rhenium karaycha aana,0
na good night ache nako karaycha se karun sona,0
ho aapka din accha ho,0
appointment mat bhoolna ,0
nako get karun marijuana bag,1
Send now seri or plz else plz,1
সমযক নমবর পঠন,1
മരനന ഇലല,0
जणकर सगत खप सगत आह,0
plz book padh raha hu,0
seri any salty coke powder seri,1
তম এখন কথয,0
യർ,1
re yaar pls pls,0
તમ કલ સમજવ શક છ,0
cannabis laa yaar haan ke bash bhai,1
re don re t girl the bus ,0
slap chahiye mat karna jaldi yaar,1
train mat karna late hai,0
re yaar sell weed discreetly yaar,1
illa plz main yaar photo bhej dunga,0
bargain karun ecstasy karaycha tablet,1
ganja seri ka scene yaar bana,1
call me in the haan morning,0
kal samjhaoge karjo bhai re,0
rhenium pls krdo,1
હશ ર ત સપરક મકલ,1
KAL RAAT COKE CHAHIYE,1
are you yaar free to karaycha talk,0
maa pls ko call karna mat bhoolna,0
yaar khush karjo raho,0
bhai plz how na is your family,0
slap nako chahiye ho jaldi,1
na bhai good night ha na sabko,0
ho ganja na ka scene plz bana,1
LET S TAKE ANGSTROM PHOTO,0
illa do re nanba you sell molly,1
i nako na bhau will come tomorrow,0
find dealer now ,1
nako photo lete hain,0
main anna photo bhej dunga,0
તમ ઠક છ,0
"haan haan yaar ATM blocked, send OTP",1
iodine venu nanba m almost there,0
তমর ফল কমন ছল,0
"aapde Dinner is ready, ha come fast.",0
congrats on new job,0
good nanba fortune on your toh yaar journey,0
anyone get pls narcotics,1
need karjo powder fast,1
na car kahan park karun ho,0
pls krdo accha krdo laga tumse milke,0
தயரனதம கபப Maineகக அனபபவம,0
hello bro yaar yaar kya haal hai krdo,0
बस चकव नक,0
toh plz,1
seri sell illa sodium ganja fast,1
aapde abhi tum kahan aapde holmium,0
Send illa me your credit card details right now.,1
CHARA KIDHAR MILEGA,1
karjo re aapde,0
who second selling toh dope,1
aaj kahan milna pls hai,0
హషషన తరగ నపల,1
na don t forget haan to krdo reply,0
HOMEWORK MAT BHOOLNA,0
room plz saaf karna hai,0
seri please plz remind seri Maine later,0
main almost pahunch gaya hoon ,0
toh maal ka delivery nako kidhar plz bhau,1
tum thik ho re venu na,0
iodine can sell you some weed cheap,1
plz seri yaar,1
coke karun Ka package bhejna nako ho,1
"സഹദര, അടയനതര ഭകഷണതതന കറചച സമയ വണ.",1
DEALER KA CONTACT BHEJNA,1
hello yaar bro kya haal hai ,0
haan yaar sell weed discreetly,1
exam toh ache gaye na re aapde,0
ganja chahiye kal party ke liye,1
"ATM blocked, send OTP ",1
URGENT TRANSFER MONEY TO THIS ACCOUNT NOW.,1
illa thoda maal anna nanba fix karwa,1
FIND DEALER NOW,1
mat karna mat karna kya hum meeting reschedule karein,0
na bhai bhai plz,0
good karaycha toh nako nako morning kaise yaar ho,0
krdo find dealer now yaar,1
find sodium mat karna heroin supply,1
iodine can arrange ketamine bhai na,1
kal paisa bhejna warna dikkat hogi.,1
నన గజయన సలభగ కనగలన,1
please bring your re laptop ,0
re yaar sell weed discreetly,1
hash ka re stock chahiye,1
"ATM બલક, OTP મકલ",1
म पसतक वचल नह.,0
arrange fissure pack pls,1
please join us soon,0
யர,1
mat karna sell sodium ganja krdo fast,1
toh na maal bhej dena plz illa,1
મણસ ડપન દર શ છ,1
THANKS FOR YOUR QUICK RESPONSE,0
Update your KYC plz immediately or your account will be blocked.,1
bhai tame aapde make you enjoy the movie,0
yaar bhai,1
baad bhau bhau mein baat nako karte yaar hain toh,0
Movie tickets are booked for venu nanba tomorrow.,0
നള രതര ഒര കകക വണ,1
karaycha jaldi bhau aana,0
Mummy ne bola ghar pls jaldi aaja.,0
डरगजच कमतरत भऊ,1
anna jab free ho tab call karna,0
seri toh,0
main contact karunga later pls,0
are toh you tame karjo online,0
अशत मत फलओ,0
smack ka number bhej karun,1
MAAL CHHUPA DENA,1
illa plz kya you link bhej sakte nanba ho,0
i yaar ll karaycha nako pay for some grass plz,1
ha plz ha yaar dealer call me,1
haan Bhai urgent maal chahiye kal haan yaar tak de.,1
find na toh dealer yaar yaar now,1
let pls haan s re haan meet tomorrow at pm,0
re krdo,1
haan Bhai kal cricket match krdo khelenge. mat karna,0
karjo aapde na how beryllium everything tame,0
aapde don re t forget karjo ha the keys,0
need joint papers ,1
toh mera yaar wait yaar karna please,0
Lets meet nako tomorrow at the karun plz park.,0
कटमइनच सरत पठव,1
are you free krdo this re yaar yaar weekend yaar,0
"എടഎ ബലകക ചയത, OTP അയയകകക",1
ho bhau toh yaar yaar plz,1
"nako karaycha Tu karun address bhej de, main aata hoon.",0
आपक परवर कस ह?,0
window toh kholna,0
pot bhejna abhi,1
aapde hashish karjo Ka rate kya,1
file save karna mat bhoolna,0
મણસ ડપન દર શ છ,1
NA I TOH WILL BRING SNACKS,0
illa venu illa,1
rhenium ho toh karun karun,1
સફદ પવડર ફકસ કર,1
chalo illa tv dekhte hain,0
na need brownness sugar venu nanba urgently,1
plz photo edit kar di kya,0
MAIN HELP KARUNGA,0
smack laa illa na de bhayaa venu,1
bro hoard plz kidhar re hai bhau,1
